DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221707857,04/18/2022 12:00:00 AM,04/18/2022 12:00:00 AM,1200,17,Devonshire,1757,1,350,"THEFT, PERSON",0352 1309 0344 1402,21,M,H,108.0,PARKING LOT,,,IC,Invest Cont,350.0,998.0,,,16800    DEVONSHIRE                   ST,,34.2575,-118.498
220107530,03/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,450,1,Central,118,1,110,CRIMINAL HOMICIDE,0329 0400 0408 0407,26,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,110.0,648.0,,,100    WILHARDT                     ST,,34.0677,-118.2259
230812346,07/21/2023 12:00:00 AM,07/21/2023 12:00:00 AM,1750,8,West LA,839,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0352,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442.0,,,,10200    SANTA MONICA                 BL,,34.0611,-118.4184
210514695,10/09/2021 12:00:00 AM,10/09/2021 12:00:00 AM,725,5,Harbor,517,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0432 1822 1019 0334 0416,21,F,B,301.0,GAS STATION,204.0,FOLDING KNIFE,IC,Invest Cont,230.0,,,,1000 N  AVALON                       BL,,33.7829,-118.2627
201604359,01/09/2020 12:00:00 AM,01/09/2020 12:00:00 AM,1800,16,Foothill,1657,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0444 0416,0,F,W,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,10200    FERNGLEN                     AV,,34.2542,-118.2943
201106731,03/02/2020 12:00:00 AM,02/27/2020 12:00:00 AM,1000,11,Northeast,1179,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,100 E  AVENUE 41,,34.0929,-118.2098
201112321,08/09/2020 12:00:00 AM,08/07/2020 12:00:00 AM,2000,11,Northeast,1101,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0397,0,X,X,121.0,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,420.0,,,,5200    ZOO                          DR,,34.1538,-118.3092
211224957,12/06/2021 12:00:00 AM,11/29/2021 12:00:00 AM,2120,12,77th Street,1245,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,36,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,1500 W  69TH                         ST,,33.977,-118.3046
211107892,04/23/2021 12:00:00 AM,04/23/2021 12:00:00 AM,5,11,Northeast,1102,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,4200    PERLITA                      AV,,34.1292,-118.2676
210112405,06/24/2021 12:00:00 AM,06/15/2021 12:00:00 AM,1900,1,Central,119,2,888,TRESPASSING,1402 1300 0319 1501 1822 0910,51,F,H,834.0,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888.0,998.0,,,800 N  VIGNES                       ST,,34.0559,-118.232
211814443,07/29/2021 12:00:00 AM,06/17/2021 12:00:00 AM,810,18,Southeast,1864,2,354,THEFT OF IDENTITY,0922 1822,31,M,H,605.0,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354.0,,,,800 E  120TH                        ST,,33.9237,-118.261
230610436,05/30/2023 12:00:00 AM,05/21/2023 12:00:00 AM,424,6,Hollywood,679,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 1501,51,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440.0,,,,5100    ROMAINE                      ST,,34.0885,-118.3033
230615634,09/23/2023 12:00:00 AM,09/22/2023 12:00:00 AM,900,6,Hollywood,644,2,624,BATTERY - SIMPLE ASSAULT,0305 0416 0446 0429 1822 0400 0417,43,M,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,7100 W  SUNSET                       BL,,34.098,-118.3441
201515439,09/22/2020 12:00:00 AM,09/16/2020 12:00:00 AM,1610,15,N Hollywood,1513,1,761,BRANDISH WEAPON,0334 1822,59,F,W,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,761.0,,,,SHERMAN                      WY,HOLLYWOOD                    FY,34.1966,-118.4061
220807373,03/25/2022 12:00:00 AM,01/26/2022 12:00:00 AM,1337,8,West LA,849,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0394 0352 1822,41,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341.0,,,,1200 S  HOLT                         AV,,34.0553,-118.3784
201820107,11/05/2020 12:00:00 AM,11/05/2020 12:00:00 AM,1730,18,Southeast,1822,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416,35,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,9600 S  BROADWAY,,33.9488,-118.2781
221613087,10/06/2022 12:00:00 AM,09/09/2022 12:00:00 AM,1100,16,Foothill,1622,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,13200    VAN NUYS                     BL,,34.2694,-118.4315
200116089,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,2240,1,Central,142,2,888,TRESPASSING,1501,0,X,X,503.0,HOTEL,,,IC,Invest Cont,888.0,,,,400 S  FIGUEROA                     ST,,34.0533,-118.2561
211614750,12/30/2021 12:00:00 AM,12/29/2021 12:00:00 AM,1240,16,Foothill,1612,1,210,ROBBERY,0334 0337 0344,0,X,X,406.0,OTHER STORE,207.0,OTHER KNIFE,IC,Invest Cont,210.0,,,,12900    VAN NUYS                     BL,,34.2733,-118.4202
201820976,11/22/2020 12:00:00 AM,11/22/2020 12:00:00 AM,1815,18,Southeast,1871,1,210,ROBBERY,0344 1822 0337 0312 0432 0334,0,X,X,301.0,GAS STATION,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210.0,,,,14200 S  FIGUEROA                     ST,,33.9029,-118.2827
200214324,08/27/2020 12:00:00 AM,06/28/2020 12:00:00 AM,735,2,Rampart,269,2,354,THEFT OF IDENTITY,0930 0929 0922,32,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,1200 W  7TH                          ST,,34.0515,-118.2658
210607982,04/07/2021 12:00:00 AM,04/06/2021 12:00:00 AM,1530,6,Hollywood,659,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,1400 N  KINGSLEY                     DR,,34.0967,-118.3031
220204972,01/23/2022 12:00:00 AM,01/22/2022 12:00:00 AM,1,2,Rampart,269,1,330,BURGLARY FROM VEHICLE,0344 0329 1307 1609,47,M,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,330.0,,,,1200 W  8TH                          ST,,34.0496,-118.2677
222018098,12/06/2022 12:00:00 AM,12/05/2022 12:00:00 AM,2044,20,Olympic,2079,1,310,BURGLARY,0358 0321 0344 1822,0,X,X,403.0,DRUG STORE,,,IC,Invest Cont,310.0,,,,2300 W  PICO                         BL,,34.0473,-118.2865
231507095,03/15/2023 12:00:00 AM,03/13/2023 12:00:00 AM,1340,15,N Hollywood,1549,1,480,BIKE - STOLEN,0344 1822,27,F,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,480.0,,,,5500    KLUMP                        AV,,34.17,-118.3752
220714908,10/04/2022 12:00:00 AM,10/02/2022 12:00:00 AM,2030,7,Wilshire,749,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 0385,37,M,K,101.0,STREET,,,IC,Invest Cont,331.0,,,,700    LORRAINE                     BL,,34.061,-118.3207
220813733,08/25/2022 12:00:00 AM,08/25/2022 12:00:00 AM,1237,8,West LA,835,1,210,ROBBERY,0325 0416 1822 2004 0945,0,X,X,203.0,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,,,,OLYMPIC,WESTWOOD,34.0439,-118.4317
220614253,08/04/2022 12:00:00 AM,08/04/2022 12:00:00 AM,1700,6,Hollywood,625,1,210,ROBBERY,0344 0334 1822 1501 2004,51,M,W,501.0,SINGLE FAMILY DWELLING,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,210.0,,,,2700 N  WRIGHT                       LN,,34.1196,-118.3399
210816573,11/15/2021 12:00:00 AM,11/13/2021 12:00:00 AM,1910,8,West LA,839,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0397 1822,26,F,W,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,440.0,,,,CONSTELLATION,AVENUE OF THE STARS,34.0587,-118.4158
230109536,03/29/2023 12:00:00 AM,03/28/2023 12:00:00 AM,1725,1,Central,142,1,330,BURGLARY FROM VEHICLE,0344 1609 1300,24,F,B,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,400 S  HILL                         ST,,34.0519,-118.2531
211005888,03/03/2021 12:00:00 AM,02/21/2021 12:00:00 AM,1728,10,West Valley,1001,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1822 0344 0329 0209,0,M,O,721.0,HIGH SCHOOL,,,AO,Adult Other,740.0,,,,8100    VANALDEN                     AV,,34.2174,-118.5492
231016108,11/18/2023 12:00:00 AM,11/16/2023 12:00:00 AM,2200,10,West Valley,1035,1,330,BURGLARY FROM VEHICLE,1822 0344,22,F,H,104.0,DRIVEWAY,,,IC,Invest Cont,330.0,,,,6600    NESTLE                       AV,,34.1903,-118.5308
222011495,06/23/2022 12:00:00 AM,06/23/2022 12:00:00 AM,2150,20,Olympic,2027,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,21,M,O,707.0,GARAGE/CARPORT,,,IC,Invest Cont,740.0,,,,3400    WILSHIRE                     BL,,34.0636,-118.296
212100700,07/08/2021 12:00:00 AM,07/08/2021 12:00:00 AM,1810,21,Topanga,2187,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1202 1402 2021 0361 0913 0416,77,M,W,510.0,NURSING/CONVALESCENT/RETIREMENT HOME,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230.0,998.0,,,21200    VENTURA                      BL,,34.1673,-118.5946
221905166,01/31/2022 12:00:00 AM,01/30/2022 12:00:00 AM,1800,19,Mission,1991,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416,16,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627.0,,,,LANGDON,ROSCOE,34.2214,-118.4699
200322306,12/27/2020 12:00:00 AM,12/27/2020 12:00:00 AM,1245,3,Southwest,336,1,210,ROBBERY,0344 1822 0216 0334 0302 0209 0355,0,X,X,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,210.0,,,,3000    CIMARRON                     ST,,34.0269,-118.3151
240306263,02/13/2024 12:00:00 AM,01/24/2024 12:00:00 AM,1900,3,Southwest,398,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,41ST                         ST,FIGUEROA                     ST,34.0096,-118.2827
241712849,09/12/2024 12:00:00 AM,09/12/2024 12:00:00 AM,939,17,Devonshire,1745,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1501,0,X,X,721.0,HIGH SCHOOL,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,10500    ZELZAH                       AV,,34.2613,-118.5234
201308048,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,100,13,Newton,1385,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0411,22,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230.0,,,,400 E  59TH                         PL,,33.9861,-118.2675
201804695,01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1020,18,Southeast,1842,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 1241 0416 0446,33,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,400 W  109TH                        ST,,33.9374,-118.2805
210811497,07/11/2021 12:00:00 AM,07/11/2021 12:00:00 AM,1400,8,West LA,823,1,310,BURGLARY,0105 1420 0389 1822 0906 0358 1609 0321 0344 0352,41,M,O,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310.0,,,,14800 W  SUNSET                       BL,,34.0421,-118.5194
241808594,04/09/2024 12:00:00 AM,04/08/2024 12:00:00 AM,35,18,Southeast,1821,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0377 1822 0344,34,M,B,101.0,STREET,,,IC,Invest Cont,420.0,,,,900 W  CENTURY                      BL,,33.9455,-118.2911
220609521,04/28/2022 12:00:00 AM,04/28/2022 12:00:00 AM,1515,6,Hollywood,626,2,900,VIOLATION OF COURT ORDER,0913 2038 1501,24,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,900.0,,,,2000    IVAR                         AV,,34.1069,-118.3283
201819473,10/25/2020 12:00:00 AM,10/25/2020 12:00:00 AM,140,18,Southeast,1805,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1407 1419 1822 1100 0430 1402 0429 0342,25,M,H,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230.0,998.0,,,400 E  93RD                         ST,,33.9542,-118.2684
241213771,07/10/2024 12:00:00 AM,05/02/2024 12:00:00 AM,1000,12,77th Street,1263,2,922,CHILD STEALING,1501,0,X,X,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,922.0,,,,1900 W  84TH                         PL,,33.9618,-118.3112
231612048,09/10/2023 12:00:00 AM,09/09/2023 12:00:00 AM,2330,16,Foothill,1612,2,624,BATTERY - SIMPLE ASSAULT,0448 0416 0429 0913 0401,17,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,740.0,,,13100    PAXTON                       ST,,34.2797,-118.418
232005708,02/13/2023 12:00:00 AM,02/13/2023 12:00:00 AM,140,20,Olympic,2054,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300,27,F,K,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,3100 W  OLYMPIC                      BL,,34.0526,-118.3031
231314095,07/17/2023 12:00:00 AM,07/03/2023 12:00:00 AM,1600,13,Newton,1377,1,648,ARSON,0329 1300 1822,20,M,H,101.0,STREET,,,IC,Invest Cont,648.0,,,,ALBA                         ST,57TH                         ST,33.9912,-118.2391
210619980,12/05/2021 12:00:00 AM,12/05/2021 12:00:00 AM,1630,6,Hollywood,646,2,624,BATTERY - SIMPLE ASSAULT,0400 0419 0429 1501 1822,47,F,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,6700    HOLLYWOOD                    BL,,34.1016,-118.3365
240405005,02/01/2024 12:00:00 AM,01/31/2024 12:00:00 AM,1500,4,Hollenbeck,422,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,2000    SICHEL                       ST,,34.0676,-118.2129
202005182,01/27/2020 12:00:00 AM,01/26/2020 12:00:00 AM,2100,20,Olympic,2097,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 2032,52,M,O,101.0,STREET,,,IC,Invest Cont,331.0,,,,1600    CORDOVA                      ST,,34.0391,-118.2916
241200521,01/24/2024 12:00:00 AM,12/27/2023 12:00:00 AM,1500,12,77th Street,1239,2,664,"BUNCO, PETTY THEFT",0344 1822 1202 1309 0701 0800 1402,69,M,H,101.0,STREET,,,IC,Invest Cont,664.0,,,,900 W  SLAUSON                      AV,,33.9891,-118.2893
231109613,05/31/2023 12:00:00 AM,05/31/2023 12:00:00 AM,1630,11,Northeast,1163,2,886,DISTURBING THE PEACE,0913 1817 1501,0,X,X,102.0,SIDEWALK,,,AO,Adult Other,886.0,,,,4800    FOUNTAIN                     AV,,34.0955,-118.2932
230313206,07/06/2023 12:00:00 AM,07/05/2023 12:00:00 AM,1200,3,Southwest,393,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822,32,F,B,104.0,DRIVEWAY,,,IC,Invest Cont,331.0,,,,4000    CREED                        AV,,34.0109,-118.3246
212012643,08/05/2021 12:00:00 AM,08/05/2021 12:00:00 AM,2300,20,Olympic,2017,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0429 0444 0446 0913 1814 2000,31,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,200 S  BERENDO                      ST,,34.0709,-118.2942
201917323,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,1850,19,Mission,1964,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 0416 2000 0913,25,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,14600    PLUMMER                      ST,,34.2427,-118.4512
241012944,12/28/2024 12:00:00 AM,09/30/2022 12:00:00 AM,1540,10,West Valley,1041,2,354,THEFT OF IDENTITY,1822,36,F,U,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,18800    COLLINS                      ST,,34.1745,-118.5426
230313017,07/02/2023 12:00:00 AM,07/01/2023 12:00:00 AM,1255,3,Southwest,375,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913 1300,22,X,X,101.0,STREET,,,AO,Adult Other,740.0,,,,3700    CIMARRON                     ST,,34.0149,-118.3161
221306705,02/21/2022 12:00:00 AM,02/21/2022 12:00:00 AM,1700,13,Newton,1367,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1309 0302 0334 0450 0216 0851,44,M,H,102.0,SIDEWALK,109.0,SEMI-AUTOMATIC PISTOL,AO,Adult Other,230.0,,,,1500 E  53RD                         ST,,33.9993,-118.2432
201605502,02/05/2020 12:00:00 AM,02/04/2020 12:00:00 AM,1800,16,Foothill,1654,1,330,BURGLARY FROM VEHICLE,1300 1822 1609 0344,54,M,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,OSBORNE,GLENOAKS,34.2632,-118.4022
200304071,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,1020,3,Southwest,375,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0354 0344 1300,19,M,O,222.0,LAUNDROMAT,,,IC,Invest Cont,440.0,,,,1700 W  MARTIN LUTHER KING JR        BL,,34.0146,-118.313
241208565,03/18/2024 12:00:00 AM,03/18/2024 12:00:00 AM,1930,12,77th Street,1245,1,350,"THEFT, PERSON",1822 0344 0346,51,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350.0,,,,FLORENCE                     AV,VERMONT                      AV,33.9746,-118.2917
201013462,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,135,10,West Valley,1091,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,5000    CALVIN                       AV,,34.1606,-118.5574
231310340,05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,1900,13,Newton,1395,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1309 0446 2000 0400 0416 0913 1300 1814,31,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,68TH                         ST,AVALON                       BL,33.9779,-118.2652
210120288,11/11/2021 12:00:00 AM,11/11/2021 12:00:00 AM,1030,1,Central,181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032 0344 0917 0345,34,M,X,741.0,STAPLES CENTER *,,,IC,Invest Cont,341.0,,,,1100 S  FIGUEROA                     ST,,34.0431,-118.2692
231712621,07/11/2023 12:00:00 AM,07/11/2023 12:00:00 AM,1900,17,Devonshire,1783,1,310,BURGLARY,0321 0344 1202 1609 0377,81,F,W,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310.0,,,,9200    VANALDEN                     AV,,34.2375,-118.5492
211807790,03/17/2021 12:00:00 AM,11/24/2020 12:00:00 AM,1,18,Southeast,1832,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501,0,X,X,726.0,POLICE FACILITY,,,AO,Adult Other,845.0,,,,100 E  104TH                        ST,,33.9419,-118.2739
231414714,07/24/2023 12:00:00 AM,07/23/2023 12:00:00 AM,1645,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0397 0344,26,M,O,212.0,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,440.0,,,,100    WORLD WAY,,33.9455,-118.4004
200318924,10/15/2020 12:00:00 AM,02/27/2020 12:00:00 AM,2300,3,Southwest,357,1,121,"RAPE, FORCIBLE",0913 1309 0527,26,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121.0,,,,1300 W  37TH                         PL,,34.02,-118.2977
231908907,05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,1300,19,Mission,1902,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1817 0447 0913 1202 1402,88,M,W,501.0,SINGLE FAMILY DWELLING,302.0,BLUNT INSTRUMENT,AA,Adult Arrest,230.0,998.0,,,14800    COBALT                       ST,,34.3203,-118.4549
200209594,04/29/2020 12:00:00 AM,04/27/2020 12:00:00 AM,1320,2,Rampart,218,2,662,"BUNCO, GRAND THEFT",0701 0342 1822,25,F,W,602.0,BANK,,,IC,Invest Cont,662.0,,,,1500 W  SUNSET                       BL,,34.0759,-118.2553
221106145,02/28/2022 12:00:00 AM,02/28/2022 12:00:00 AM,404,11,Northeast,1171,1,310,BURGLARY,0344 1609 0358,0,M,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,310.0,,,,3500 W  SUNSET                       BL,,34.0917,-118.2741
221608754,05/25/2022 12:00:00 AM,05/24/2022 12:00:00 AM,2000,16,Foothill,1675,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1218 0302 1822,45,M,W,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,,,,SAN FERNANDO,WHEATLAND,34.2309,-118.3727
210105948,02/12/2021 12:00:00 AM,02/12/2021 12:00:00 AM,935,1,Central,135,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 0447 0411 0344 0913 1817 0416,30,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",212.0,BOTTLE,AO,Adult Other,230.0,,,,100 E  3RD                          ST,,34.0491,-118.2456
221913077,08/09/2022 12:00:00 AM,08/09/2022 12:00:00 AM,2020,19,Mission,1981,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606,55,M,H,101.0,STREET,,,IC,Invest Cont,331.0,,,,8400    ORION                        AV,,34.2231,-118.472
222112647,08/06/2022 12:00:00 AM,08/06/2022 12:00:00 AM,100,21,Topanga,2187,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,32,F,W,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,740.0,,,,21000    CONSTANSO                    ST,,34.1635,-118.5977
201910572,06/03/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1330,19,Mission,1907,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,61,F,W,101.0,STREET,,,IC,Invest Cont,745.0,,,,13500    SAYRE                        ST,,34.3121,-118.4317
240504012,12/31/2023 12:00:00 AM,12/27/2023 12:00:00 AM,1700,5,Harbor,541,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,31,M,W,145.0,MAIL BOX,,,IC,Invest Cont,745.0,,,,1400    BRETT                        PL,,33.7553,-118.3056
231318410,10/06/2023 12:00:00 AM,10/05/2023 12:00:00 AM,2010,13,Newton,1317,2,624,BATTERY - SIMPLE ASSAULT,1822 0446 0910 2048 0416 0417 2004,53,M,H,935.0,MTA - BLUE LINE - WASHINGTON,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1900    LONG BEACH                   AV,,34.0206,-118.2428
220218905,10/20/2022 12:00:00 AM,10/09/2022 12:00:00 AM,1241,2,Rampart,212,2,354,THEFT OF IDENTITY,1822 0100 0930,33,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,300 N  MADISON                      AV,,34.0763,-118.2892
212109405,05/28/2021 12:00:00 AM,05/27/2021 12:00:00 AM,2330,21,Topanga,2189,1,510,VEHICLE - STOLEN,,0,,,707.0,GARAGE/CARPORT,,,IC,Invest Cont,510.0,,,,20500    VENTURA                      BL,,34.1685,-118.5777
201418400,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,2055,14,Pacific,1406,2,860,BATTERY WITH SEXUAL CONTACT,0522,38,F,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,,,,MOTOR,TABOR,34.0252,-118.4076
201605942,02/17/2020 12:00:00 AM,02/16/2020 12:00:00 AM,2300,16,Foothill,1693,2,624,BATTERY - SIMPLE ASSAULT,2000 0913 0448 0416,73,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,12500    SATICOY                      ST,,34.2085,-118.4052
222013624,08/14/2022 12:00:00 AM,07/18/2022 12:00:00 AM,1745,20,Olympic,2026,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300 1606 0913,35,M,H,102.0,SIDEWALK,,,AO,Adult Other,420.0,,,,3RD                          ST,KENMORE                      AV,34.069,-118.2967
